ID,Organization,Created..Timestamp,Created..Date,Created..Time,Updated..Date,Updated..Date.1,Updated..Time,Recorded..Timestamp,Recorded..Date,Recorded..Time,Surveyor..ID,Surveyor..Name,Surveyor..First.name,Surveyor..Last.name,Surveyor..Email,Status,River,Location..Latitude,Location..Longitude,Location..Easting,Location..Northing,Location..NGR,Survey.Type,Site.Name,Foreshore,Quadrat.Number,Cutlery..plastic.,Straw,Stirrer,Lollipop.stick,Food.wrapper,Take.away.container..plastic.,Drink.bottle..with.or.without.lid.,Bottle.top,Lid..plastic.,Cup..plastic.,Plate..plastic.,X6.4.pack.rings,Wine.cork..plastic.,Food.container..plastic.,Ice.pop.container,Other.plastic.food.packaging,Drink.carton,Tetra.pak.coffee.cup,Take.away.container.or.plate..polystyrene.,Cup..polystyrene.,Other.polystyrene.food.packaging,Thick..durable..shopping.bag,Thin..single.use..shopping.bag,Refuse.sack,Plastic.bottle.container..non.food.related.,Foam.roll.packaging,O.pack,Condom,Tampon.applicator,Sanitary.towel,Cotton.bud.stick,Nappy,Syringe.needle,Medicine.packaging,Wet.wipes,Gloves..plastic.,Eye.drop.dispenser,Plaster,Other.sewage.related.items,Lighter,Cigarette.butt,Cigarette.tobacco.packaging,Other.smoking.related,Shoe.or.flip.flop,Item.of.clothing,Other.clothing,Rope,String,Rubber.band,Recreational.fishing.gear,Commercial.fishing.gear,Shopping.trolley,Tyre,Traffic.cone.sign.barrier,Large.appliance..fridge..washing.machine....,Small.appliance..toaster..microwave....,Mattress,Carpet...20.cm.,Other.large.item,Building.insulation.pieces,Cable.tie,Rawl.plug,Window.spacer.tiles,Scaffold.bungee,Pipe.lagging,Tile.cross.spacers,Ball,Balloon...stick,Gardening..flower.pot..gloves..plant.label.,Nerf.bullet,Packaging.peanut,Pen,Surveyed.,Other.litter
03b0a177-6ded-4e45-8202-282c108d540a,Jolly Roger,04/06/2019 17:00,04/06/2019,17:00:00,04/06/2019 17:00,04/06/2019,17:00:00,,21/04/2018,12:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,22,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not surveyed,Not surveyed
03b0a177-6ded-4e45-8202-282c108d540a,Jolly Roger,05/06/2019 17:00,05/06/2019,17:00:00,05/06/2019 17:00,05/06/2019,17:00:00,,21/04/2018,12:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,8,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb48fc52-ec20-4a63-80fb-8e8521e99956,Jolly Roger,06/06/2019 17:00,06/06/2019,17:00:00,06/06/2019 17:00,06/06/2019,17:00:00,,21/04/2018,12:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,10,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not surveyed,Not surveyed
fb48fc52-ec20-4a63-80fb-8e8521e99956,Jolly Roger,07/06/2019 17:00,07/06/2019,17:00:00,07/06/2019 17:00,07/06/2019,17:00:00,,21/04/2018,12:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,5,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not surveyed,Not surveyed
fb48fc52-ec20-4a63-80fb-8e8521e99956,Jolly Roger,08/06/2019 17:00,08/06/2019,17:00:00,08/06/2019 17:00,08/06/2019,17:00:00,,21/04/2018,12:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,13,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not surveyed,Not surveyed
fb48fc52-ec20-4a63-80fb-8e8521e99956,Jolly Roger,09/06/2019 17:00,09/06/2019,17:00:00,09/06/2019 17:00,09/06/2019,17:00:00,,21/04/2018,12:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,0,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not surveyed,Not surveyed
fb48fc52-ec20-4a63-80fb-8e8521e99956,Jolly Roger,10/06/2019 17:00,10/06/2019,17:00:00,10/06/2019 17:00,10/06/2019,17:00:00,,21/04/2018,12:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,19,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not surveyed,Not surveyed
fb48fc52-ec20-4a63-80fb-8e8521e99956,Jolly Roger,11/06/2019 17:00,11/06/2019,17:00:00,11/06/2019 17:00,11/06/2019,17:00:00,,21/04/2018,12:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,3,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No litter,
fb48fc52-ec20-4a63-80fb-8e8521e99956,Jolly Roger,12/06/2019 17:00,12/06/2019,17:00:00,12/06/2019 17:00,12/06/2019,17:00:00,,21/04/2018,12:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,14,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not surveyed,Not surveyed
fb48fc52-ec20-4a63-80fb-8e8521e99956,Jolly Roger,13/06/2019 17:00,13/06/2019,17:00:00,13/06/2019 17:00,13/06/2019,17:00:00,,21/04/2018,12:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,3,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb48fc52-ec20-4a63-80fb-8e8521e99956,Jolly Roger,14/06/2019 17:00,14/06/2019,17:00:00,14/06/2019 17:00,14/06/2019,17:00:00,,21/04/2018,12:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,21,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not surveyed,Not surveyed
fb48fc52-ec20-4a63-80fb-8e8521e99956,Jolly Roger,15/06/2019 17:00,15/06/2019,17:00:00,15/06/2019 17:00,15/06/2019,17:00:00,,21/04/2018,12:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,20,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb48fc52-ec20-4a63-80fb-8e8521e99956,Jolly Roger,16/06/2019 17:00,16/06/2019,17:00:00,16/06/2019 17:00,16/06/2019,17:00:00,,21/04/2018,12:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,2,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not surveyed,Not surveyed
fb48fc52-ec20-4a63-80fb-8e8521e99956,Jolly Roger,17/06/2019 17:00,17/06/2019,17:00:00,17/06/2019 17:00,17/06/2019,17:00:00,,21/04/2018,12:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,44,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb48fc52-ec20-4a63-80fb-8e8521e99956,Jolly Roger,18/06/2019 17:00,18/06/2019,17:00:00,18/06/2019 17:00,18/06/2019,17:00:00,,21/04/2018,12:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,25,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not surveyed,Not surveyed
fb48fc52-ec20-4a63-80fb-8e8521e99956,Jolly Roger,19/06/2019 17:00,19/06/2019,17:00:00,19/06/2019 17:00,19/06/2019,17:00:00,,21/04/2018,12:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb48fc52-ec20-4a63-80fb-8e8521e99956,Jolly Roger,20/06/2019 17:00,20/06/2019,17:00:00,20/06/2019 17:00,20/06/2019,17:00:00,,21/04/2018,12:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,16,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not surveyed,Not surveyed
fb48fc52-ec20-4a63-80fb-8e8521e99956,Jolly Roger,21/06/2019 17:00,21/06/2019,17:00:00,21/06/2019 17:00,21/06/2019,17:00:00,,21/04/2018,12:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,31,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb48fc52-ec20-4a63-80fb-8e8521e99956,Jolly Roger,22/06/2019 17:00,22/06/2019,17:00:00,22/06/2019 17:00,22/06/2019,17:00:00,,21/04/2018,12:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,22,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not surveyed,Not surveyed
fb48fc52-ec20-4a63-80fb-8e8521e99956,Jolly Roger,23/06/2019 17:00,23/06/2019,17:00:00,23/06/2019 17:00,23/06/2019,17:00:00,,21/04/2018,12:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,8,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb48fc52-ec20-4a63-80fb-8e8521e99956,Jolly Roger,24/06/2019 17:00,24/06/2019,17:00:00,24/06/2019 17:00,24/06/2019,17:00:00,,21/04/2018,12:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,16,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not surveyed,Not surveyed
fb48fc52-ec20-4a63-80fb-8e8521e99956,Jolly Roger,25/06/2019 17:00,25/06/2019,17:00:00,25/06/2019 17:00,25/06/2019,17:00:00,,21/04/2018,12:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,4,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb48fc52-ec20-4a63-80fb-8e8521e99956,Jolly Roger,26/06/2019 17:00,26/06/2019,17:00:00,26/06/2019 17:00,26/06/2019,17:00:00,,21/04/2018,12:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not surveyed,Not surveyed
fb48fc52-ec20-4a63-80fb-8e8521e99956,Jolly Roger,27/06/2019 17:00,27/06/2019,17:00:00,27/06/2019 17:00,27/06/2019,17:00:00,,21/04/2018,12:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,2,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb48fc52-ec20-4a63-80fb-8e8521e99956,Jolly Roger,28/06/2019 17:00,28/06/2019,17:00:00,28/06/2019 17:00,28/06/2019,17:00:00,,21/04/2018,12:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,14,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not surveyed,Not surveyed
fb48fc52-ec20-4a63-80fb-8e8521e99956,Jolly Roger,29/06/2019 17:00,29/06/2019,17:00:00,29/06/2019 17:00,29/06/2019,17:00:00,,21/04/2018,12:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,26,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18d83333-c196-451e-a11a-29b4939f9069,Jolly Roger,30/06/2019 17:00,30/06/2019,17:00:00,30/06/2019 17:00,30/06/2019,17:00:00,,21/04/2018,11:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,5,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not surveyed,Not surveyed
18d83333-c196-451e-a11a-29b4939f9069,Jolly Roger,01/07/2019 17:00,01/07/2019,17:00:00,01/07/2019 17:00,01/07/2019,17:00:00,,21/04/2018,11:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,25,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not surveyed,Not surveyed
18d83333-c196-451e-a11a-29b4939f9069,Jolly Roger,02/07/2019 17:00,02/07/2019,17:00:00,02/07/2019 17:00,02/07/2019,17:00:00,,21/04/2018,11:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,24,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not surveyed,Not surveyed
18d83333-c196-451e-a11a-29b4939f9069,Jolly Roger,03/07/2019 17:00,03/07/2019,17:00:00,03/07/2019 17:00,03/07/2019,17:00:00,,21/04/2018,11:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,25,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not surveyed,Not surveyed
18d83333-c196-451e-a11a-29b4939f9069,Jolly Roger,04/07/2019 17:00,04/07/2019,17:00:00,04/07/2019 17:00,04/07/2019,17:00:00,,21/04/2018,11:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,24,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not surveyed,Not surveyed
18d83333-c196-451e-a11a-29b4939f9069,Jolly Roger,05/07/2019 17:00,05/07/2019,17:00:00,05/07/2019 17:00,05/07/2019,17:00:00,,21/04/2018,11:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,2,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No litter,
18d83333-c196-451e-a11a-29b4939f9069,Jolly Roger,06/07/2019 17:00,06/07/2019,17:00:00,06/07/2019 17:00,06/07/2019,17:00:00,,21/04/2018,11:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,24,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not surveyed,Not surveyed
18d83333-c196-451e-a11a-29b4939f9069,Jolly Roger,07/07/2019 17:00,07/07/2019,17:00:00,07/07/2019 17:00,07/07/2019,17:00:00,,21/04/2018,11:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,17,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No litter,
18d83333-c196-451e-a11a-29b4939f9069,Jolly Roger,08/07/2019 17:00,08/07/2019,17:00:00,08/07/2019 17:00,08/07/2019,17:00:00,,21/04/2018,11:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,24,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not surveyed,Not surveyed
18d83333-c196-451e-a11a-29b4939f9069,Jolly Roger,09/07/2019 17:00,09/07/2019,17:00:00,09/07/2019 17:00,09/07/2019,17:00:00,,21/04/2018,11:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,18,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18d83333-c196-451e-a11a-29b4939f9069,Jolly Roger,10/07/2019 17:00,10/07/2019,17:00:00,10/07/2019 17:00,10/07/2019,17:00:00,,21/04/2018,11:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,100,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not surveyed,Not surveyed
18d83333-c196-451e-a11a-29b4939f9069,Jolly Roger,11/07/2019 17:00,11/07/2019,17:00:00,11/07/2019 17:00,11/07/2019,17:00:00,,21/04/2018,11:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,17,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18d83333-c196-451e-a11a-29b4939f9069,Jolly Roger,12/07/2019 17:00,12/07/2019,17:00:00,12/07/2019 17:00,12/07/2019,17:00:00,,21/04/2018,11:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,90,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not surveyed,Not surveyed
18d83333-c196-451e-a11a-29b4939f9069,Jolly Roger,13/07/2019 17:00,13/07/2019,17:00:00,13/07/2019 17:00,13/07/2019,17:00:00,,21/04/2018,11:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,21,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18d83333-c196-451e-a11a-29b4939f9069,Jolly Roger,14/07/2019 17:00,14/07/2019,17:00:00,14/07/2019 17:00,14/07/2019,17:00:00,,21/04/2018,11:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,35,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not surveyed,Not surveyed
18d83333-c196-451e-a11a-29b4939f9069,Jolly Roger,15/07/2019 17:00,15/07/2019,17:00:00,15/07/2019 17:00,15/07/2019,17:00:00,,21/04/2018,11:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,15,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18d83333-c196-451e-a11a-29b4939f9069,Jolly Roger,16/07/2019 17:00,16/07/2019,17:00:00,16/07/2019 17:00,16/07/2019,17:00:00,,21/04/2018,11:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,4,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not surveyed,Not surveyed
18d83333-c196-451e-a11a-29b4939f9069,Jolly Roger,17/07/2019 17:00,17/07/2019,17:00:00,17/07/2019 17:00,17/07/2019,17:00:00,,21/04/2018,11:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,29,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18d83333-c196-451e-a11a-29b4939f9069,Jolly Roger,18/07/2019 17:00,18/07/2019,17:00:00,18/07/2019 17:00,18/07/2019,17:00:00,,21/04/2018,11:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,4,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not surveyed,Not surveyed
18d83333-c196-451e-a11a-29b4939f9069,Jolly Roger,19/07/2019 17:00,19/07/2019,17:00:00,19/07/2019 17:00,19/07/2019,17:00:00,,21/04/2018,11:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,34,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18d83333-c196-451e-a11a-29b4939f9069,Jolly Roger,20/07/2019 17:00,20/07/2019,17:00:00,20/07/2019 17:00,20/07/2019,17:00:00,,21/04/2018,11:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,40,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not surveyed,Not surveyed
18d83333-c196-451e-a11a-29b4939f9069,Jolly Roger,21/07/2019 17:00,21/07/2019,17:00:00,21/07/2019 17:00,21/07/2019,17:00:00,,21/04/2018,11:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,14,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18d83333-c196-451e-a11a-29b4939f9069,Jolly Roger,22/07/2019 17:00,22/07/2019,17:00:00,22/07/2019 17:00,22/07/2019,17:00:00,,21/04/2018,11:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,21,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not surveyed,Not surveyed
18d83333-c196-451e-a11a-29b4939f9069,Jolly Roger,23/07/2019 17:00,23/07/2019,17:00:00,23/07/2019 17:00,23/07/2019,17:00:00,,21/04/2018,11:00,54e616abaf,Mary Read,Mary,Read,maryread@notaman.com,approved,Taurduin River,NA,NA,NA,NA,NA,Sinking hotspot,Hammersmith Bridge,NA,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,18,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
